Nom,latitude,longitude,code_postal
MERVANS,46.794063138,5.184587323,71310
BARCHAIN,48.708395364,6.95722546,57830
PUY ST GULMIER,45.795085616,2.62678821,63470
HAUTE EPINE,49.583090397,2.007126409,60690
BOUCAU,43.525330282,-1.479519138,64340
MILLY LAMARTINE,46.349201341,4.695543282,71960
BARST,49.066970867,6.828174512,57450
RIS,46.004399733,3.512979909,63290
BOUGARBER,43.391814198,-0.469930779,64230
BAZONCOURT,49.057380105,6.38476613,57530
ROCHEFORT MONTAGNE,45.682108682,2.808875748,63210
HERICOURT SUR THERAIN,49.586747142,1.76360153,60380
BRUGES CAPBIS MIFAGET,43.125507062,-0.303709565,64800
MONTCEAU LES MINES,46.675841606,4.353890506,71300
BEBING,48.722102302,6.991617471,57830
ROMAGNAT,45.720765688,3.088281259,63540
IVORS,49.200197711,3.017035005,60141
MONTPONT EN BRESSE,46.541566841,5.174213431,71470
BENING LES ST AVOLD,49.134418519,6.838257894,57800
ROYAT,45.757800628,3.04034641,63130
LABERLIERE,49.575241362,2.763483056,60310
MONTRET,46.683267268,5.113130692,71440
BERVILLER EN MOSELLE,49.269240749,6.652112539,57550
STE CATHERINE,45.45107167,3.477420271,63580
LACHAPELLE ST PIERRE,49.268882169,2.236087709,60730
BUSTINCE IRIBERRY,43.187739735,-1.184802147,64220
OSLON,46.777494266,4.942572592,71380
BETTANGE,49.238761886,6.489273038,57220
ST CIRGUES SUR COUZE,45.546574915,3.143920579,63320
LACROIX ST OUEN,49.35568504,2.795338959,60610
CAMOU CIHIGUE,43.119164316,-0.921298322,64470
OUROUX SOUS LE BOIS STE MARIE,46.361031422,4.31002342,71800
BETTVILLER,49.075656238,7.290218365,57410
ST DENIS COMBARNAZAT,45.975783024,3.348190612,63310
LAIGNEVILLE,49.297357646,2.434913892,60290
CASTEIDE CAMI,43.424705328,-0.527957195,64170
PARAY LE MONIAL,46.442596414,4.112512124,71600
BEUX,49.000729598,6.311974446,57580
ST DIER D AUVERGNE,45.670488692,3.482122706,63520
LAVACQUERIE,49.680240375,2.101084392,60120
CASTEIDE DOAT,43.373917729,-0.010465986,64460
PIERRE DE BRESSE,46.882525489,5.252467525,71270
BEZANGE LA PETITE,48.732471262,6.611933191,57630
ST DONAT,45.462888012,2.704499234,63680
LAVERRIERE,49.686136233,2.010621655,60210
CASTERA LOUBIX,43.40635533,-0.035138299,64460
LE PLANOIS,46.788830863,5.322468739,71330
BIONCOURT,48.801527456,6.368906018,57170
ST ETIENNE DES CHAMPS,45.816287291,2.579030069,63380
LAVERSINES,49.429605478,2.201008224,60510
CASTETNER,43.439860889,-0.729984284,64300
PRIZY,46.351531438,4.217908129,71800
BISTEN EN LORRAINE,49.164252765,6.600204187,57220
ST GENES LA TOURETTE,45.517510905,3.480937638,63580
LAVILLETERTRE,49.190385925,1.934444409,60240
CASTILLON D ARTHEZ,43.465670708,-0.574988058,64370
BLIESBRUCK,49.111392063,7.178512771,57200
ST GERMAIN PRES HERMENT,45.723689882,2.553146681,63470
LEVIGNEN,49.197309284,2.916181436,60800
CAUBIOS LOOS,43.418164583,-0.403030815,64230
ROMANECHE THORINS,46.189956405,4.74323968,71570
BOUSBACH,49.145167943,6.947298669,57460
ST GERVAIS SOUS MEYMONT,45.670021281,3.613148544,63880
LIANCOURT ST PIERRE,49.232701854,1.906378657,60240
CHARRE,43.310776556,-0.855337714,64190
SAGY,46.593659157,5.324416241,71580
BREIDENBACH,49.132162158,7.417931636,57720
ST GERVAZY,45.401383527,3.213017343,63340
LOCONVILLE,49.257298579,1.918384329,60240
CLARACQ,43.506119658,-0.29289321,64330
BROUDERDORFF,48.693901308,7.101492656,57565
ST HERENT,45.460053446,3.140850937,63340
LORMAISON,49.254414442,2.104332732,60110
CONCHEZ DE BEARN,43.546675001,-0.168560049,64330
ST AMBREUIL,46.681321272,4.819261363,71240
BUCHY,48.980274673,6.285571724,57420
LUCHY,49.551832998,2.114996565,60360
ST DENIS DE VAUX,46.79237187,4.701260198,71640
BURLIONCOURT,48.862018254,6.579775622,57170
ST JEAN D HEURS,45.815126883,3.446233567,63190
MAREUIL LA MOTTE,49.548955231,2.798109926,60490
ESCOS,43.443038919,-1.005622056,64270
ST DESERT,46.757404103,4.713156354,71390
CHAMBREY,48.796127308,6.454649466,57170
ST MARTIN D OLLIERES,45.417222847,3.449359544,63580
MAREUIL SUR OURCQ,49.138986386,3.073889267,60890
ESPECHEDE,43.316683407,-0.195052031,64160
ST EDMOND,46.203491776,4.21036038,71740
CHANVILLE,49.042569205,6.438963347,57580
ST MAURICE PRES PIONSAT,46.069029871,2.592945825,63330
MARGNY SUR MATZ,49.529520335,2.779200422,60490
ESQUIULE,43.18587788,-0.723632076,64400
ST MYON,45.987420106,3.129236278,63460
ETCHEBAR,43.067252448,-0.904003694,64470
ST FORGEOT,47.001646135,4.28672997,71400
CHESNY,49.052464358,6.24324382,57245
ST QUENTIN SUR SAUXILLANGES,45.545245222,3.41589476,63490
MELICOCQ,49.489440109,2.848560405,60150
GELOS,43.255747608,-0.369937631,64110
ST GENGOUX LE NATIONAL,46.613793011,4.662948465,71460
CHICOURT,48.919476783,6.504916004,57590
ST REMY SUR DUROLLE,45.895964691,3.584836915,63550
MILLY SUR THERAIN,49.508908138,2.013496943,60112
HASPARREN,43.398122255,-1.326046715,64240
ST GERMAIN EN BRIONNAIS,46.346911621,4.25114368,71800
MOLIENS,49.671550832,1.815463732,60220
HAUT DE BOSDARROS,43.169317913,-0.327680534,64800
ST JEAN DE TREZY,46.842926268,4.586917786,71490
ST SAUVES D AUVERGNE,45.611438663,2.692819841,63950
MONTJAVOULT,49.216580174,1.792520202,60240
HERRERE,43.159295638,-0.545219075,64680
ST LEGER SOUS BEUVRAY,46.919020877,4.092694183,71990
CONTHIL,48.891621283,6.663787671,57340
LE MONT ST ADRIEN,49.449878414,2.013702518,60650
IDAUX MENDY,43.174048674,-0.922582984,64130
ST LOUP GEANGES,46.93942229,4.909262069,71350
CUTTING,48.845067622,6.836049871,57260
MORY MONTCRUX,49.594611118,2.39761627,60120
ITXASSOU,43.310018908,-1.40575962,64250
ST MARTIN D AUXY,46.721479129,4.550736203,71390
DALSTEIN,49.306540334,6.402146028,57320
SALLEDES,45.646287434,3.325762648,63270
MOYENNEVILLE,49.487180835,2.633835363,60190
JASSES,43.313357145,-0.734025158,64190
ST MARTIN DE COMMUNE,46.901793741,4.518325356,71490
DESTRY,48.945843093,6.585493148,57340
SAULZET LE FROID,45.631198961,2.89193267,63970
MUIRANCOURT,49.648483475,3.00263835,60640
JUXUE,43.230862409,-1.040936294,64120
ST MARTIN DU LAC,46.249115892,4.055212638,71110
DIEBLING,49.104432173,6.935646223,57980
SAUVESSANGES,45.39263444,3.865249159,63840
NEUFCHELLES,49.115875444,3.052276026,60890
LAA MONDRANS,43.456199991,-0.771099327,64300
DOLVING,48.770292749,7.02069744,57400
SOLIGNAT,45.523429959,3.185046124,63500
NEUILLY SOUS CLERMONT,49.34973411,2.400818603,60290
LABASTIDE VILLEFRANCHE,43.454137222,-1.03629536,64270
ST MARTIN EN BRESSE,46.804776086,5.060185415,71620
DOMNOM LES DIEUZE,48.861247417,6.824149051,57260
SUGERES,45.600001052,3.41209329,63490
LA NEUVILLE ROY,49.47963669,2.582094594,60190
LACADEE,43.526397097,-0.655727128,64300
ST MAURICE DES CHAMPS,46.623773512,4.62582896,71460
EINCHEVILLE,48.984800042,6.601226083,57340
SURAT,45.940309475,3.258951128,63720
LA NEUVILLE ST PIERRE,49.532134323,2.195154412,60480
LACOMMANDE,43.27650703,-0.5095704,64360
ST NIZIER SUR ARROUX,46.814895614,4.158803019,71190
ENNERY,49.227753834,6.2187224,57365
TREMOUILLE ST LOUP,45.48582159,2.563215994,63810
LA NEUVILLE SUR OUDEUIL,49.569296461,2.013157916,60690
LAHONTAN,43.521046057,-0.968855912,64270
ST PRIVE,46.699709519,4.574623629,71390
ERNESTVILLER,49.064165545,6.975560231,57510
TREZIOUX,45.719493623,3.472771082,63520
LA NEUVILLE SUR RESSONS,49.551654027,2.745092681,60490
LAHOURCADE,43.351510551,-0.630174304,64150
ST RACHO,46.262681964,4.373233594,71800
LES ETANGS,49.145878744,6.374279646,57530
VASSEL,45.760771638,3.312281495,63910
LA NEUVILLE VAULT,49.489265023,1.96557142,60112
LANNE EN BARETOUS,43.073269938,-0.784258041,64570
VENSAT,46.054197344,3.166314729,63260
NOROY,49.442652192,2.510216473,60130
LASCLAVERIES,43.434058383,-0.290800874,64450
FOLKLING,49.151406906,6.905964581,57600
VERNINES,45.667046848,2.877354014,63210
NOURARD LE FRANC,49.500558839,2.363604679,60130
LASSE,43.135943281,-1.283612328,64220
ST VINCENT BRAGNY,46.525439063,4.126606421,71430
FOLSCHVILLER,49.06871638,6.684384246,57730
VIRLET,46.154485549,2.702374992,63330
NOYON,49.577920167,3.008178154,60400
LEE,43.291776995,-0.287181435,64320
ST YTHAIRE,46.567697022,4.603353129,71460
FREYBOUSE,48.998915798,6.778862093,57660
VOINGT,45.806195585,2.540949555,63620
OMECOURT,49.616543685,1.8337406,60220
LESPIELLE,43.468544297,-0.155056857,64350
SERCY,46.600663562,4.692428472,71460
VOLLORE MONTAGNE,45.782917017,3.6884565,63120
ONS EN BRAY,49.417237765,1.919084672,60650
LIVRON,43.232889303,-0.127973273,64530
GONDREXANGE,48.691555899,6.90783666,57815
VOLLORE VILLE,45.784464653,3.611214559,63120
ORRY LA VILLE,49.140824104,2.509368806,60560
LOHITZUN OYHERCQ,43.271041706,-0.966339394,64120
THIL SUR ARROUX,46.804111484,4.092282637,71190
GRENING,48.974312992,6.841634547,57660
PARNES,49.200079566,1.749354908,60240
LOMBIA,43.329618933,-0.132461083,64160
THUREY,46.743144882,5.125676332,71440
GROSTENQUIN,48.981208952,6.740242428,57660
YRONDE ET BURON,45.610272067,3.253355408,63270
PEROY LES GOMBRIES,49.165227538,2.842944574,60440
LONCON,43.471403507,-0.419828901,64410
TINTRY,46.931330775,4.489561479,71490
GUEBLING,48.867368673,6.737431479,57260
AAST,43.291176486,-0.081740504,64460
PIERREFONDS,49.348339143,2.965678857,60350
LUXE SUMBERRAUTE,43.349661344,-1.073364177,64120
TORCY,46.765921271,4.445603534,71210
ABIDOS,43.395117024,-0.627969424,64150
PLAILLY,49.112246486,2.577514324,60128
TOULON SUR ARROUX,46.682757556,4.1477342,71320
GUERSTLING,49.323868767,6.576446652,57320
ACCOUS,42.923528898,-0.613589804,64490
LE PLESSIER SUR BULLES,49.4921691,2.318082019,60130
MASCARAAS HARON,43.54043593,-0.217852509,64330
TOURNUS,46.565302575,4.899370705,71700
GUESSLING HEMERING,49.022455382,6.66742044,57380
AGNOS,43.153436315,-0.630450868,64400
PONTARME,49.165539461,2.557910314,60520
MASLACQ,43.426528036,-0.699067273,64300
TRAMAYES,46.30601529,4.603279372,71520
HAGEN,49.497488056,6.166062825,57570
AICIRITS CAMOU SUHAST,43.353964995,-1.016259181,64120
PREVILLERS,49.617877364,1.999157315,60360
MAUCOR,43.356734035,-0.284736315,64160
LA TRUCHERE,46.515980394,4.958051957,71290
HALLERING,49.123777814,6.554613038,57690
PRONLEROY,49.468416917,2.540203285,60190
MAULEON LICHARRE,43.216795554,-0.883134093,64130
VARENNES LE GRAND,46.709988802,4.878127152,71240
HALSTROFF,49.38753958,6.477170817,57480
AINHARP,43.255001544,-0.935569436,64130
REILLY,49.240753486,1.856795146,60240
MEHARIN,43.331131263,-1.150692297,64120
VARENNES SOUS DUN,46.278964812,4.338958814,71800
HAM SOUS VARSBERG,49.183030118,6.649210061,57880
ANOS,43.398626602,-0.289482447,64160
REMECOURT,49.429447281,2.492384947,60600
MEILLON,43.270345833,-0.307665799,64510
VERISSEY,46.711417183,5.128515962,71440
HANNOCOURT,48.914065823,6.451140845,57590
ARESSY,43.27795339,-0.327877568,64320
RIVECOURT,49.346533583,2.738081766,60126
MENDIONDE,43.337854482,-1.285718426,64240
VERS,46.583176772,4.855408358,71240
HARTZVILLER,48.67032474,7.087528057,57870
ARGET,43.544776256,-0.532079335,64410
ROMESCAMPS,49.711797641,1.800757287,60220
MENDIVE,43.083105966,-1.082425237,64220
VILLENEUVE EN MONTAGNE,46.761703628,4.588990427,71390
HAUCONCOURT,49.211601516,6.18434118,57280
ARRAST LARREBIEU,43.28560868,-0.850057768,64130
ROUVROY LES MERLES,49.650419128,2.358667619,60120
MESPLEDE,43.493937683,-0.651822723,64370
LA VINEUSE SUR FREGANDE,46.465558474,4.589717947,71250
HAUT CLOCHER,48.762330495,6.991226615,57400
ARTHEZ DE BEARN,43.466458344,-0.619873319,64370
ST ANDRE FARIVILLERS,49.581802682,2.300431601,60480
MOMY,43.388046051,-0.103100853,64350
VIRE,46.444789879,4.84945507,71260
HEINING LES BOUZONVILLE,49.305910144,6.597541436,57320
ASTE BEON,43.030328422,-0.397434514,64260
MONASSUT AUDIRACQ,43.413293839,-0.203195498,64160
ANCINNES,48.360275076,0.173500559,72610
HERNY,49.004097793,6.480582123,57580
ATHOS ASPIS,43.413355236,-0.965108316,64390
MOUGUERRE,43.457219221,-1.404488906,64990
ARNAGE,47.928651015,0.191183237,72230
HINCKANGE,49.188081194,6.448441471,57220
AUBERTIN,43.271593919,-0.481135975,64290
ST LEU D ESSERENT,49.228289996,2.409477644,60340
MOUMOUR,43.210556549,-0.661901421,64400
ARTHEZE,47.789406037,-0.111745535,72270
HOMMARTING,48.738722936,7.144437109,57405
AUDAUX,43.372579306,-0.78004249,64190
ST MARTIN LE NOEUD,49.396576529,2.05918329,60000
NOUSTY,43.265331197,-0.218744391,64420
BESSE SUR BRAYE,47.824752692,0.723229511,72310
HOMMERT,48.677012832,7.177808314,57870
AUSSEVIELLE,43.358715384,-0.479622929,64230
OGENNE CAMPTORT,43.31723975,-0.697673314,64190
BLEVES,48.449330805,0.335282262,72600
HULTEHOUSE,48.718039513,7.263280927,57820
AUTERRIVE,43.46599119,-1.009237385,64270
OGEU LES BAINS,43.155675458,-0.503926612,64680
BRAINS SUR GEE,48.009670446,-0.027571599,72550
INGLANGE,49.345174779,6.300830742,57970
BALIROS,43.228772714,-0.308237797,64510
ST REMY EN L EAU,49.470626334,2.424912429,60130
ORION,43.420426892,-0.862641964,64390
BRIOSNE LES SABLES,48.174654972,0.393181364,72110
KIRSCH LES SIERCK,49.437271772,6.410072951,57480
BARINQUE,43.403925803,-0.269783386,64160
SARCUS,49.680973944,1.876411321,60210
OSSES,43.242223082,-1.275231228,64780
CHAMPFLEUR,48.384517242,0.1251201,72610
KIRVILLER,48.958106519,6.981161484,57430
BASSUSSARRY,43.443744337,-1.495863197,64200
LE SAULCHOY,49.631095016,2.136087903,60360
OZENX MONTESTRUCQ,43.434551563,-0.80758577,64300
CHANTENAY VILLEDIEU,47.92013469,-0.154561207,72430
KOENIGSMACKER,49.387882467,6.286481208,57970
BERGOUEY VIELLENAVE,43.424889495,-1.062766693,64270
SILLY TILLARD,49.317908486,2.153253481,60430
PARDIES,43.366883585,-0.586347104,64150
MONTVAL SUR LOIR,47.693517794,0.429081519,72500
KUNTZIG,49.347816925,6.236271549,57970
BESCAT,43.129855711,-0.423702746,64260
THIBIVILLERS,49.30946058,1.902304578,60240
PONTIACQ VIELLEPINTE,43.362943294,-0.056636655,64460
CHEMIRE EN CHARNIE,48.053189796,-0.203250991,72540
BIELLE,43.044666537,-0.467595194,64260
PRECHACQ JOSBAIG,43.258041232,-0.732607681,64190
CHEVILLE,47.942104878,-0.218174311,72350
LANING,49.02892793,6.771480191,57660
BOSDARROS,43.201116225,-0.358153741,64290
TRUMILLY,49.239825508,2.786670751,60800
RIUPEYROUS,43.400477074,-0.231483827,64160
CONTILLY,48.412873098,0.359140292,72600
LEMBERG,49.010120176,7.383091067,57620
BOURDETTES,43.193709552,-0.270799444,64800
VALDAMPIERRE,49.306362125,2.054306104,60790
RONTIGNON,43.248185059,-0.339415727,64110
COUDRECIEUX,47.985645849,0.625953034,72440
LEZEY,48.75678611,6.622579038,57630
BUNUS,43.207210786,-1.063850947,64120
VANDELICOURT,49.508662527,2.79634267,60490
ST ABIT,43.203813826,-0.300347709,64800
COULONGE,47.692223261,0.195153129,72800
LIXING LES ST AVOLD,49.034508402,6.741115435,57660
BUROS,43.346231711,-0.315217083,64160
VARINFROY,49.094116541,3.048270535,60890
ST DOS,43.473428413,-1.024221407,64270
COURCEBOEUFS,48.126837749,0.282526065,72290
LONGEVILLE LES ST AVOLD,49.119329102,6.649028061,57740
CADILLON,43.524226625,-0.154775906,64330
VAUDANCOURT,49.229430398,1.760643965,60240
STE ENGRACE,42.994445303,-0.839572148,64560
LORRY MARDIGNY,48.982750765,6.095339311,57420
CHERAUTE,43.230360062,-0.821345649,64130
VERDEREL LES SAUQUEUSE,49.511593533,2.059188932,60112
ST GOIN,43.231224282,-0.724157512,64400
COURTILLERS,47.805596411,-0.316209726,72300
LOUPERSHOUSE,49.08067364,6.914280602,57510
CIBOURE,43.374582719,-1.661076567,64500
ST JAMMES,43.361707675,-0.252344403,64160
CRANNES EN CHAMPAGNE,47.979374179,-0.03624691,72540
CORBERE ABERES,43.475638375,-0.089437783,64350
VILLENEUVE SUR VERBERIE,49.275259687,2.679766844,60410
CROSMIERES,47.736519214,-0.154766055,72200
COSLEDAA LUBE BOAST,43.452123755,-0.229208743,64160
VILLERS VERMONT,49.574191714,1.729953854,60380
ST MARTIN D ARROSSA,43.228670284,-1.315988377,64780
DEHAULT,48.208280909,0.576148054,72400
MANHOUE,48.826403027,6.341974569,57590
DOAZON,43.455207611,-0.552944395,64370
VINEUIL ST FIRMIN,49.205080213,2.500160623,60500
ST PEE SUR NIVELLE,43.356221336,-1.55559094,64310
DISSAY SOUS COURCILLON,47.666481001,0.484756319,72500
MARANGE SILVANGE,49.216021631,6.113059721,57535
ESCOU,43.183576461,-0.529072328,64870
WARLUIS,49.386559712,2.158146828,60430
SALLESPISSE,43.52117542,-0.719120992,64300
DOUILLET,48.276196453,-0.050516311,72130
ESCOUBES,43.418103319,-0.242935508,64160
ALENCON,48.431517633,0.091615677,61000
SAUBOLE,43.310636246,-0.113109993,64420
ETIVAL LES LE MANS,47.963468292,0.076621668,72700
ESCOUT,43.187226601,-0.55399371,64870
APPENAI SOUS BELLEME,48.340171938,0.563950749,61130
SAUVETERRE DE BEARN,43.411550991,-0.932081512,64390
VAL D ETANGSON,47.889927119,0.619932256,72120
LA MAXE,49.162048357,6.192241583,57140
ETSAUT,42.897367513,-0.528593599,64490
SEMEACQ BLACHON,43.503597182,-0.107076702,64350
VILLENEUVE EN PERSEIGNE,48.436881395,0.228305306,72600
MENSKIRCH,49.320545512,6.429223919,57320
GAROS,43.50687189,-0.480942384,64410
SERRES CASTET,43.379998755,-0.366812629,64121
METZING,49.098887319,6.961265444,57980
GERE BELESTEN,43.021877596,-0.446635577,64260
AUNOU SUR ORNE,48.606207533,0.238613922,61500
SEVIGNACQ MEYRACQ,43.138216993,-0.384870826,64260
OGY MONTOY FLANVILLE,49.116589888,6.298822839,57530
GESTAS,43.352841403,-0.881986453,64190
SUHESCUN,43.233778916,-1.194361192,64780
FRESNAY SUR SARTHE,48.286403637,0.095467102,72130
GEUS D ARZACQ,43.480583988,-0.523363947,64370
BELLOU EN HOULME,48.691606048,-0.443985174,61220
UHART MIXE,43.273835996,-1.018693129,64120
MORVILLE LES VIC,48.815797901,6.547070895,57170
GEUS D OLORON,43.238208082,-0.730692548,64400
LE BOUILLON,48.558259254,0.098504343,61500
UREPEL,43.059020881,-1.405703636,64430
MORVILLE SUR NIED,48.94904538,6.428865789,57590
HAGETAUBIN,43.510555579,-0.612546374,64370
BURSARD,48.540829931,0.204407733,61500
UROST,43.339732749,-0.150571681,64160
LE GREZ,48.18928384,-0.155517818,72140
MUNSTER,48.908490032,6.89330273,57670
HALSOU,43.385066228,-1.411411654,64480
LE CERCUEIL,48.59413382,0.010017822,61500
URRUGNE,43.349303113,-1.697629384,64122
JAUZE,48.211429758,0.381610444,72110
NELLING,48.969629956,6.864306358,57670
HIGUERES SOUYE,43.378960654,-0.250598706,64160
UZEIN,43.395901981,-0.433197618,64230
JUPILLES,47.792031518,0.410779204,72500
NEUFCHEF,49.317523478,6.013739484,57700
HOURS,43.223626524,-0.172544455,64420
LE CHAMP DE LA PIERRE,48.604359484,-0.205355014,61320
ADAST,42.974476759,-0.076804788,65260
LAMNAY,48.105819666,0.709054589,72320
NEUFVILLAGE,48.934266118,6.779053484,57670
IHOLDY,43.273259792,-1.17743484,64640
CHANDAI,48.742345124,0.744034007,61300
ADERVIELLE POUCHERGUES,42.795853294,0.385451223,65240
NIDERHOFF,48.627750345,7.008079838,57560
LABETS BISCAY,43.390429093,-1.063739996,64120
AGOS VIDALOS,43.039825353,-0.075185773,65400
LHOMME,47.760772754,0.563588129,72340
NIEDERVISSE,49.162175654,6.564463571,57220
LABEYRIE,43.54141162,-0.631708162,64300
LA CHAPELLE PRES SEES,48.567055433,0.153631422,61500
ANSOST,43.432867324,0.110706082,65140
LUCE SOUS BALLON,48.210702452,0.212949666,72290
OBERDORFF,49.273756209,6.581899718,57320
LACQ,43.421633942,-0.61207871,64170
ARAGNOUET,42.784532384,0.178166523,65170
LUCHE PRINGE,47.703621433,0.096052288,72800
ORMERSVILLER,49.134037846,7.335091751,57720
LAGOR,43.38280907,-0.667305609,64150
ARNE,43.181239135,0.493533926,65670
LE MANS,47.98867581,0.200118821,72100
PETIT REDERCHING,49.054747351,7.316440768,57410
LAGUINGE RESTOUE,43.095679057,-0.849885522,64470
CIRAL,48.507613924,-0.132433765,61320
ARRENS MARSOUS,42.910277525,-0.260463696,65400
MAREIL EN CHAMPAGNE,47.98106061,-0.179910904,72540
PETITE ROSSELLE,49.210378284,6.859285133,57540
LAMAYOU,43.385263216,-0.030070863,64460
ASTUGUE,43.097156721,0.07222857,65200
MAREIL SUR LOIR,47.719853129,0.008078769,72200
PEVANGE,48.908591259,6.622404314,57340
LARCEVEAU ARROS CIBITS,43.225124365,-1.099198568,64120
CONDE SUR SARTHE,48.434243263,0.033154587,61250
AVERAN,43.136195759,-0.001853962,65380
MARIGNE LAILLE,47.817832043,0.351942352,72220
POURNOY LA GRASSE,49.015042751,6.205228525,57420
LARRAU,43.009837793,-0.972779553,64560
LA COULONCHE,48.637795068,-0.466712957,61220
AVEZAC PRAT LAHITTE,43.065408981,0.334878564,65130
MAROLLES LES BRAULTS,48.251110385,0.317166401,72260
PREVOCOURT,48.927166785,6.434439057,57590
LARRIBAR SORHAPURU,43.289760897,-1.002874084,64120
COURTOMER,48.625368559,0.348177039,61390
BAGNERES DE BIGORRE,42.979099288,0.08732179,65200
MAYET,47.764531461,0.279723159,72360
PUTTELANGE AUX LACS,49.053810435,6.919065385,57510
LARUNS,42.892261028,-0.419706783,64440
DAME MARIE,48.35500401,0.617815008,61130
PUZIEUX,48.8904713,6.362597363,57590
LAY LAMIDOU,43.293477578,-0.708934578,64190
BARRANCOUEU,42.909947353,0.325405416,65240
MEURCE,48.23683443,0.201480637,72170
RANGUEVAUX,49.295565862,6.055151174,57700
LECUMBERRY,43.067587018,-1.124484483,64220
DOMPIERRE,48.63667062,-0.553699758,61700
BATSERE,43.059975361,0.283731509,65130
MEZIERES SUR PONTHOUIN,48.201974924,0.298140858,72290
RAVILLE,49.090408398,6.477806397,57530
LEDEUIX,43.232074299,-0.611439716,64400
ECORCEI,48.719773873,0.575901733,61270
BAZUS NESTE,43.031261558,0.387260596,65250
MONCE EN SAOSNOIS,48.272985566,0.388738874,72260
REMELFING,49.089373394,7.085297352,57200
LESPOURCY,43.359444735,-0.154738785,64160
BEAUCENS,42.951858827,0.022877422,65400
MONTAILLE,47.95562105,0.685636067,72120
REMELING,49.413011312,6.48220348,57480
LESTELLE BETHARRAM,43.121551994,-0.213836741,64800
FAY,48.661183471,0.407533034,61390
BEAUDEAN,42.993163636,0.137233068,65710
MONTREUIL LE CHETIF,48.241105789,-0.038272272,72130
LICHANS SUNHAR,43.093327051,-0.881342623,64470
FEINGS,48.543465992,0.649017478,61400
BENQUE MOLERE,43.096830566,0.289284084,65130
BERNAY NEUVY EN CHAMPAGNE,48.075817631,-0.036120914,72240
REYERSVILLER,49.038941591,7.395881836,57230
LOUHOSSOA,43.312273141,-1.348207428,64250
LA FERRIERE AU DOYEN,48.679609357,0.506262306,61380
NOGENT LE BERNARD,48.239801476,0.503728266,72110
ROLBING,49.171940061,7.421796156,57720
LOURDIOS ICHERE,43.041803492,-0.655642382,64570
BONREPOS,43.193379507,0.381162157,65330
NOUANS,48.237896885,0.228517461,72260
ROUHLING,49.131465334,7.00317976,57520
LUCGARIER,43.232399027,-0.194525495,64420
GANDELAIN,48.471194172,-0.086555718,61420
BOO SILHEN,43.018554731,-0.073817853,65400
PARENNES,48.11717649,-0.184593686,72140
ROUSSY LE VILLAGE,49.460474595,6.177682007,57330
LURBE ST CHRISTAU,43.107574522,-0.602833,64660
LES GENETTES,48.661708864,0.581834751,61270
BORDERES LOURON,42.868056229,0.416196059,65590
PARIGNE L EVEQUE,47.931568717,0.371736615,72250
ST AVOLD,49.128275383,6.712180569,57500
MACAYE,43.322493629,-1.323817491,64240
LA GENEVRAIE,48.683893604,0.319394838,61240
BOURG DE BIGORRE,43.086480652,0.257318931,65130
PINCE,47.797586633,-0.366173825,72300
ST HUBERT,49.230770012,6.361860563,57640
MASPIE LALONQUERE JUILLACQ,43.425222304,-0.147790365,64350
LE GRAIS,48.640040147,-0.320217101,61600
BOURISP,42.83131235,0.341236597,65170
PIZIEUX,48.323431325,0.33321468,72600
ST JEAN DE BASSEL,48.809390198,6.958648532,57930
MAZERES LEZONS,43.272839702,-0.355337226,64110
GUEPREI,48.836053984,-0.015984052,61160
BOURREAC,43.104793032,0.002730986,65100
PREVAL,48.226926015,0.619652845,72400
ST QUIRIN,48.584775115,7.11291511,57560
MIALOS,43.499857111,-0.41027824,64410
GUERQUESALLES,48.901469908,0.216371168,61120
BOURS,43.276020136,0.09103762,65460
PRUILLE L EGUILLE,47.838706551,0.421186326,72150
SALONNES,48.789828821,6.493029932,57170
L AIGLE,48.756116038,0.611143502,61300
BULAN,43.043147211,0.2796266,65130
ROUILLON,48.000564589,0.14206616,72700
SANRY LES VIGY,49.184905181,6.278599167,57640
LA LANDE ST SIMEON,48.827302512,-0.434648011,61100
CAHARET,43.145489278,0.312107783,65190
ROUPERROUX LE COQUET,48.229235972,0.439532275,72110
SCHALBACH,48.821063306,7.154923974,57370
MORLANNE,43.508923367,-0.541268248,64370
LANDIGOU,48.743604847,-0.478167455,61100
CAIXON,43.408527109,0.020842455,65500
LOIR EN VALLEE,47.787993067,0.63964925,72340
SCHOENECK,49.213126945,6.921077749,57350
NABAS,43.331870482,-0.888907199,64190
LOISAIL,48.505149873,0.586880399,61400
CAMPAN,42.961694702,0.216394927,65710
ST AUBIN DE LOCQUENAY,48.258790902,0.009503754,72130
SIERCK LES BAINS,49.435729313,6.358908274,57480
LONRAI,48.453048496,0.036834817,61250
CAMPUZAN,43.279070613,0.434322335,65230
ST GERVAIS DE VIC,47.881991174,0.733122498,72120
SILLY SUR NIED,49.122468505,6.367361879,57530
NOGUERES,43.370730211,-0.600234738,64150
LE MAGE,48.504886319,0.813890287,61290
CAUTERETS,42.852254828,-0.126776012,65110
STE JAMME SUR SARTHE,48.138505087,0.158034817,72380
SOTZELING,48.867669974,6.638202036,57170
ORRIULE,43.405195879,-0.850305754,64390
MANTILLY,48.511386441,-0.813870905,61350
CIZOS,43.262771014,0.48914607,65230
ST JEAN D ASSE,48.158651592,0.120960935,72380
ORTHEZ,43.494211676,-0.780246746,64300
LE MENIL DE BRIOUZE,48.661116769,-0.397844726,61220
